"_id";"date";"menu_id";"amount_sold"
"SAL-0014087";"2026-07-28";"MI-002";"14"
"SAL-0014088";"2026-07-28";"MI-003";"15"
"SAL-0014089";"2026-07-28";"MI-004";"11"
"SAL-0014090";"2026-07-28";"MI-005";"15"
"SAL-0014091";"2026-07-28";"MI-006";"14"
"SAL-0014092";"2026-07-28";"MI-007";"8"
"SAL-0014093";"2026-07-28";"MI-008";"12"
"SAL-0014094";"2026-07-28";"MI-009";"7"
"SAL-0014095";"2026-07-28";"MI-010";"8"
"SAL-0014096";"2026-07-28";"MI-011";"10"
"SAL-0014097";"2026-07-28";"MI-012";"10"
"SAL-0014098";"2026-07-28";"MI-013";"7"
"SAL-0014099";"2026-07-28";"MI-014";"7"
"SAL-0014100";"2026-07-28";"MI-015";"8"
"SAL-0014101";"2026-07-29";"MI-001";"21"
"SAL-0014102";"2026-07-29";"MI-002";"15"
"SAL-0014103";"2026-07-29";"MI-003";"11"
"SAL-0014104";"2026-07-29";"MI-004";"12"
"SAL-0014105";"2026-07-29";"MI-005";"12"
"SAL-0014106";"2026-07-29";"MI-006";"10"
"SAL-0014107";"2026-07-29";"MI-007";"20"
"SAL-0014108";"2026-07-29";"MI-008";"9"
"SAL-0014109";"2026-07-29";"MI-009";"6"
"SAL-0014110";"2026-07-29";"MI-010";"13"
"SAL-0014111";"2026-07-29";"MI-011";"16"
"SAL-0014112";"2026-07-29";"MI-012";"11"
"SAL-0014113";"2026-07-29";"MI-013";"9"
"SAL-0014114";"2026-07-29";"MI-014";"8"
"SAL-0014115";"2026-07-29";"MI-015";"7"
"SAL-0014116";"2026-07-30";"MI-001";"22"
"SAL-0014117";"2026-07-30";"MI-002";"12"
"SAL-0014118";"2026-07-30";"MI-003";"22"
"SAL-0014119";"2026-07-30";"MI-004";"21"
"SAL-0014120";"2026-07-30";"MI-005";"17"
"SAL-0014121";"2026-07-30";"MI-006";"16"
"SAL-0014122";"2026-07-30";"MI-007";"16"
"SAL-0014123";"2026-07-30";"MI-008";"13"
"SAL-0014124";"2026-07-30";"MI-009";"6"
"SAL-0014125";"2026-07-30";"MI-010";"7"
"SAL-0014126";"2026-07-30";"MI-011";"11"
"SAL-0014127";"2026-07-30";"MI-012";"8"
"SAL-0014128";"2026-07-30";"MI-013";"11"
"SAL-0014129";"2026-07-30";"MI-014";"8"
"SAL-0014130";"2026-07-30";"MI-015";"7"
"SAL-0014131";"2026-07-31";"MI-001";"34"
"SAL-0014132";"2026-07-31";"MI-002";"22"
"SAL-0014133";"2026-07-31";"MI-003";"21"
"SAL-0014134";"2026-07-31";"MI-004";"14"
"SAL-0014135";"2026-07-31";"MI-005";"28"
"SAL-0014136";"2026-07-31";"MI-006";"22"
"SAL-0014137";"2026-07-31";"MI-007";"22"
"SAL-0014138";"2026-07-31";"MI-008";"6"
"SAL-0014139";"2026-07-31";"MI-009";"12"
"SAL-0014140";"2026-07-31";"MI-010";"13"
"SAL-0014141";"2026-07-31";"MI-011";"17"
"SAL-0014142";"2026-07-31";"MI-012";"14"
"SAL-0014143";"2026-07-31";"MI-013";"11"
"SAL-0014144";"2026-07-31";"MI-014";"11"
"SAL-0014145";"2026-07-31";"MI-015";"12"
"SAL-0014146";"2026-08-01";"MI-001";"34"
"SAL-0014147";"2026-08-01";"MI-002";"24"
"SAL-0014148";"2026-08-01";"MI-003";"40"
"SAL-0014149";"2026-08-01";"MI-004";"23"
"SAL-0014150";"2026-08-01";"MI-005";"46"
"SAL-0014151";"2026-08-01";"MI-006";"26"
"SAL-0014152";"2026-08-01";"MI-007";"23"
"SAL-0014153";"2026-08-01";"MI-008";"27"
"SAL-0014154";"2026-08-01";"MI-009";"20"
"SAL-0014155";"2026-08-01";"MI-010";"13"
"SAL-0014156";"2026-08-01";"MI-011";"21"
"SAL-0014157";"2026-08-01";"MI-012";"16"
"SAL-0014158";"2026-08-01";"MI-013";"9"
"SAL-0014159";"2026-08-01";"MI-014";"16"
"SAL-0014160";"2026-08-01";"MI-015";"21"
"SAL-0014161";"2026-08-02";"MI-001";"24"
"SAL-0014162";"2026-08-02";"MI-002";"15"
"SAL-0014163";"2026-08-02";"MI-003";"21"
"SAL-0014164";"2026-08-02";"MI-004";"17"
"SAL-0014165";"2026-08-02";"MI-005";"26"
"SAL-0014166";"2026-08-02";"MI-006";"20"
"SAL-0014167";"2026-08-02";"MI-007";"17"
"SAL-0014168";"2026-08-02";"MI-008";"12"
"SAL-0014169";"2026-08-02";"MI-009";"8"
"SAL-0014170";"2026-08-02";"MI-010";"11"
"SAL-0014171";"2026-08-02";"MI-011";"16"
"SAL-0014172";"2026-08-02";"MI-012";"12"
"SAL-0014173";"2026-08-02";"MI-013";"9"
"SAL-0014174";"2026-08-02";"MI-014";"13"
"SAL-0014175";"2026-08-02";"MI-015";"17"
"SAL-0014176";"2026-08-03";"MI-001";"25"
"SAL-0014177";"2026-08-03";"MI-002";"14"
"SAL-0014178";"2026-08-03";"MI-003";"15"
"SAL-0014179";"2026-08-03";"MI-004";"10"
"SAL-0014180";"2026-08-03";"MI-005";"16"
"SAL-0014181";"2026-08-03";"MI-006";"14"
"SAL-0014182";"2026-08-03";"MI-007";"12"
"SAL-0014183";"2026-08-03";"MI-008";"8"
"SAL-0014184";"2026-08-03";"MI-009";"4"
"SAL-0014185";"2026-08-03";"MI-010";"9"
"SAL-0014186";"2026-08-03";"MI-011";"5"
"SAL-0014187";"2026-08-03";"MI-012";"8"
"SAL-0014188";"2026-08-03";"MI-013";"7"
"SAL-0014189";"2026-08-03";"MI-014";"2"
"SAL-0014190";"2026-08-03";"MI-015";"11"
"SAL-0014191";"2026-08-04";"MI-001";"18"
"SAL-0014192";"2026-08-04";"MI-002";"12"
"SAL-0014193";"2026-08-04";"MI-003";"17"
"SAL-0014194";"2026-08-04";"MI-004";"14"
"SAL-0014195";"2026-08-04";"MI-005";"20"
"SAL-0014196";"2026-08-04";"MI-006";"3"
"SAL-0014197";"2026-08-04";"MI-007";"11"
"SAL-0014198";"2026-08-04";"MI-008";"8"
"SAL-0014199";"2026-08-04";"MI-009";"7"
"SAL-0014200";"2026-08-04";"MI-010";"8"
"SAL-0014201";"2026-08-04";"MI-011";"9"
"SAL-0014202";"2026-08-04";"MI-012";"10"
"SAL-0014203";"2026-08-04";"MI-013";"8"
"SAL-0014204";"2026-08-04";"MI-014";"7"
"SAL-0014205";"2026-08-04";"MI-015";"10"
"SAL-0014206";"2026-08-05";"MI-001";"27"
"SAL-0014207";"2026-08-05";"MI-002";"23"
"SAL-0014208";"2026-08-05";"MI-003";"14"
"SAL-0014209";"2026-08-05";"MI-004";"15"
"SAL-0014210";"2026-08-05";"MI-005";"15"
"SAL-0014211";"2026-08-05";"MI-006";"12"
"SAL-0014212";"2026-08-05";"MI-007";"13"
"SAL-0014213";"2026-08-05";"MI-008";"10"
"SAL-0014214";"2026-08-05";"MI-009";"10"
"SAL-0014215";"2026-08-05";"MI-010";"9"
"SAL-0014216";"2026-08-05";"MI-011";"11"
"SAL-0014217";"2026-08-05";"MI-012";"5"
"SAL-0014218";"2026-08-05";"MI-013";"8"
"SAL-0014219";"2026-08-05";"MI-014";"11"
"SAL-0014220";"2026-08-05";"MI-015";"17"
"SAL-0014221";"2026-08-06";"MI-001";"32"
"SAL-0014222";"2026-08-06";"MI-002";"21"
"SAL-0014223";"2026-08-06";"MI-003";"22"
"SAL-0014224";"2026-08-06";"MI-004";"12"
"SAL-0014225";"2026-08-06";"MI-005";"15"
"SAL-0014226";"2026-08-06";"MI-006";"14"
"SAL-0014227";"2026-08-06";"MI-007";"11"
"SAL-0014228";"2026-08-06";"MI-008";"7"
"SAL-0014229";"2026-08-06";"MI-009";"9"
"SAL-0014230";"2026-08-06";"MI-010";"5"
"SAL-0014231";"2026-08-06";"MI-011";"7"
"SAL-0014232";"2026-08-06";"MI-012";"14"
"SAL-0014233";"2026-08-06";"MI-013";"9"
"SAL-0014234";"2026-08-06";"MI-014";"11"
"SAL-0014235";"2026-08-06";"MI-015";"9"
"SAL-0014236";"2026-08-07";"MI-001";"22"
"SAL-0014237";"2026-08-07";"MI-002";"18"
"SAL-0014238";"2026-08-07";"MI-003";"24"
"SAL-0014239";"2026-08-07";"MI-004";"19"
"SAL-0014240";"2026-08-07";"MI-005";"19"
"SAL-0014241";"2026-08-07";"MI-006";"12"
"SAL-0014242";"2026-08-07";"MI-007";"17"
"SAL-0014243";"2026-08-07";"MI-008";"13"
"SAL-0014244";"2026-08-07";"MI-009";"10"
"SAL-0014245";"2026-08-07";"MI-010";"7"
"SAL-0014246";"2026-08-07";"MI-011";"17"
"SAL-0014247";"2026-08-07";"MI-012";"10"
"SAL-0014248";"2026-08-07";"MI-013";"12"
"SAL-0014249";"2026-08-07";"MI-014";"12"
"SAL-0014250";"2026-08-07";"MI-015";"11"
"SAL-0014251";"2026-08-08";"MI-001";"29"
"SAL-0014252";"2026-08-08";"MI-002";"26"
"SAL-0014253";"2026-08-08";"MI-003";"24"
"SAL-0014254";"2026-08-08";"MI-004";"17"
"SAL-0014255";"2026-08-08";"MI-005";"30"
"SAL-0014256";"2026-08-08";"MI-006";"22"
"SAL-0014257";"2026-08-08";"MI-007";"29"
"SAL-0014258";"2026-08-08";"MI-008";"21"
"SAL-0014259";"2026-08-08";"MI-009";"11"
"SAL-0014260";"2026-08-08";"MI-010";"13"
"SAL-0014261";"2026-08-08";"MI-011";"12"
"SAL-0014262";"2026-08-08";"MI-012";"20"
"SAL-0014263";"2026-08-08";"MI-013";"10"
"SAL-0014264";"2026-08-08";"MI-014";"21"
"SAL-0014265";"2026-08-08";"MI-015";"17"
"SAL-0014266";"2026-08-09";"MI-001";"33"
"SAL-0014267";"2026-08-09";"MI-002";"29"
"SAL-0014268";"2026-08-09";"MI-003";"11"
"SAL-0014269";"2026-08-09";"MI-004";"17"
"SAL-0014270";"2026-08-09";"MI-005";"34"
"SAL-0014271";"2026-08-09";"MI-006";"15"
"SAL-0014272";"2026-08-09";"MI-007";"21"
"SAL-0014273";"2026-08-09";"MI-008";"22"
"SAL-0014274";"2026-08-09";"MI-009";"13"
"SAL-0014275";"2026-08-09";"MI-010";"15"
"SAL-0014276";"2026-08-09";"MI-011";"17"
"SAL-0014277";"2026-08-09";"MI-012";"18"
"SAL-0014278";"2026-08-09";"MI-013";"11"
"SAL-0014279";"2026-08-09";"MI-014";"13"
"SAL-0014280";"2026-08-09";"MI-015";"13"
"SAL-0014281";"2026-08-10";"MI-001";"21"
"SAL-0014282";"2026-08-10";"MI-002";"12"
"SAL-0014283";"2026-08-10";"MI-003";"15"
"SAL-0014284";"2026-08-10";"MI-004";"14"
"SAL-0014285";"2026-08-10";"MI-005";"18"
"SAL-0014286";"2026-08-10";"MI-006";"6"
"SAL-0014287";"2026-08-10";"MI-007";"15"
"SAL-0014288";"2026-08-10";"MI-008";"12"
"SAL-0014289";"2026-08-10";"MI-009";"3"
"SAL-0014290";"2026-08-10";"MI-010";"10"
"SAL-0014291";"2026-08-10";"MI-011";"7"
"SAL-0014292";"2026-08-10";"MI-012";"4"
"SAL-0014293";"2026-08-10";"MI-013";"2"
"SAL-0014294";"2026-08-10";"MI-014";"7"
"SAL-0014295";"2026-08-10";"MI-015";"9"
"SAL-0014296";"2026-08-11";"MI-001";"11"
"SAL-0014297";"2026-08-11";"MI-002";"17"
"SAL-0014298";"2026-08-11";"MI-003";"18"
"SAL-0014299";"2026-08-11";"MI-004";"10"
"SAL-0014300";"2026-08-11";"MI-005";"21"
"SAL-0014301";"2026-08-11";"MI-006";"16"
"SAL-0014302";"2026-08-11";"MI-007";"8"
"SAL-0014303";"2026-08-11";"MI-008";"9"
"SAL-0014304";"2026-08-11";"MI-009";"7"
"SAL-0014305";"2026-08-11";"MI-010";"5"
"SAL-0014306";"2026-08-11";"MI-011";"8"
"SAL-0014307";"2026-08-11";"MI-012";"12"
"SAL-0014308";"2026-08-11";"MI-013";"10"
"SAL-0014309";"2026-08-11";"MI-014";"5"
"SAL-0014310";"2026-08-11";"MI-015";"9"
"SAL-0014311";"2026-08-12";"MI-001";"27"
"SAL-0014312";"2026-08-12";"MI-002";"22"
"SAL-0014313";"2026-08-12";"MI-003";"19"
"SAL-0014314";"2026-08-12";"MI-004";"20"
"SAL-0014315";"2026-08-12";"MI-005";"23"
"SAL-0014316";"2026-08-12";"MI-006";"17"
"SAL-0014317";"2026-08-12";"MI-007";"14"
"SAL-0014318";"2026-08-12";"MI-008";"18"
"SAL-0014319";"2026-08-12";"MI-009";"5"
"SAL-0014320";"2026-08-12";"MI-010";"6"
"SAL-0014321";"2026-08-12";"MI-011";"10"
"SAL-0014322";"2026-08-12";"MI-012";"9"
"SAL-0014323";"2026-08-12";"MI-013";"2"
"SAL-0014324";"2026-08-12";"MI-014";"8"
"SAL-0014325";"2026-08-12";"MI-015";"8"
"SAL-0014326";"2026-08-13";"MI-001";"31"
"SAL-0014327";"2026-08-13";"MI-002";"24"
"SAL-0014328";"2026-08-13";"MI-003";"14"
"SAL-0014329";"2026-08-13";"MI-004";"16"
"SAL-0014330";"2026-08-13";"MI-005";"24"
"SAL-0014331";"2026-08-13";"MI-006";"9"
"SAL-0014332";"2026-08-13";"MI-007";"27"
"SAL-0014333";"2026-08-13";"MI-008";"12"
"SAL-0014334";"2026-08-13";"MI-009";"10"
"SAL-0014335";"2026-08-13";"MI-010";"6"
"SAL-0014336";"2026-08-13";"MI-011";"17"
"SAL-0014337";"2026-08-13";"MI-012";"16"
"SAL-0014338";"2026-08-13";"MI-013";"13"
"SAL-0014339";"2026-08-13";"MI-014";"9"
"SAL-0014340";"2026-08-13";"MI-015";"9"
"SAL-0014341";"2026-08-14";"MI-001";"27"
"SAL-0014342";"2026-08-14";"MI-002";"14"
"SAL-0014343";"2026-08-14";"MI-003";"20"
"SAL-0014344";"2026-08-14";"MI-004";"17"
"SAL-0014345";"2026-08-14";"MI-005";"28"
"SAL-0014346";"2026-08-14";"MI-006";"15"
"SAL-0014347";"2026-08-14";"MI-007";"12"
"SAL-0014348";"2026-08-14";"MI-008";"11"
"SAL-0014349";"2026-08-14";"MI-009";"14"
"SAL-0014350";"2026-08-14";"MI-010";"13"
"SAL-0014351";"2026-08-14";"MI-011";"11"
"SAL-0014352";"2026-08-14";"MI-012";"12"
"SAL-0014353";"2026-08-14";"MI-013";"10"
"SAL-0014354";"2026-08-14";"MI-014";"14"
"SAL-0014355";"2026-08-14";"MI-015";"8"
"SAL-0014356";"2026-08-15";"MI-001";"27"
"SAL-0014357";"2026-08-15";"MI-002";"26"
"SAL-0014358";"2026-08-15";"MI-003";"26"
"SAL-0014359";"2026-08-15";"MI-004";"21"
"SAL-0014360";"2026-08-15";"MI-005";"29"
"SAL-0014361";"2026-08-15";"MI-006";"19"
"SAL-0014362";"2026-08-15";"MI-007";"26"
"SAL-0014363";"2026-08-15";"MI-008";"14"
"SAL-0014364";"2026-08-15";"MI-009";"18"
"SAL-0014365";"2026-08-15";"MI-010";"9"
"SAL-0014366";"2026-08-15";"MI-011";"14"
"SAL-0014367";"2026-08-15";"MI-012";"22"
"SAL-0014368";"2026-08-15";"MI-013";"10"
"SAL-0014369";"2026-08-15";"MI-014";"5"
"SAL-0014370";"2026-08-15";"MI-015";"14"
"SAL-0014371";"2026-08-16";"MI-001";"32"
"SAL-0014372";"2026-08-16";"MI-002";"18"
"SAL-0014373";"2026-08-16";"MI-003";"22"
"SAL-0014374";"2026-08-16";"MI-004";"17"
"SAL-0014375";"2026-08-16";"MI-005";"26"
"SAL-0014376";"2026-08-16";"MI-006";"12"
"SAL-0014377";"2026-08-16";"MI-007";"23"
"SAL-0014378";"2026-08-16";"MI-008";"13"
"SAL-0014379";"2026-08-16";"MI-009";"7"
"SAL-0014380";"2026-08-16";"MI-010";"7"
"SAL-0014381";"2026-08-16";"MI-011";"12"
"SAL-0014382";"2026-08-16";"MI-012";"9"
"SAL-0014383";"2026-08-16";"MI-013";"15"
"SAL-0014384";"2026-08-16";"MI-014";"16"
"SAL-0014385";"2026-08-16";"MI-015";"11"
"SAL-0014386";"2026-08-17";"MI-001";"20"
"SAL-0014387";"2026-08-17";"MI-002";"12"
"SAL-0014388";"2026-08-17";"MI-003";"11"
"SAL-0014389";"2026-08-17";"MI-004";"12"
"SAL-0014390";"2026-08-17";"MI-005";"23"
"SAL-0014391";"2026-08-17";"MI-006";"12"
"SAL-0014392";"2026-08-17";"MI-007";"14"
"SAL-0014393";"2026-08-17";"MI-008";"8"
"SAL-0014394";"2026-08-17";"MI-009";"7"
"SAL-0014395";"2026-08-17";"MI-010";"8"
"SAL-0014396";"2026-08-17";"MI-011";"9"
"SAL-0014397";"2026-08-17";"MI-012";"14"
"SAL-0014398";"2026-08-17";"MI-013";"1"
"SAL-0014399";"2026-08-17";"MI-014";"3"
"SAL-0014400";"2026-08-17";"MI-015";"2"
"SAL-0014401";"2026-08-18";"MI-001";"18"
"SAL-0014402";"2026-08-18";"MI-002";"12"
"SAL-0014403";"2026-08-18";"MI-003";"19"
"SAL-0014404";"2026-08-18";"MI-004";"11"
"SAL-0014405";"2026-08-18";"MI-005";"18"
"SAL-0014406";"2026-08-18";"MI-006";"9"
"SAL-0014407";"2026-08-18";"MI-007";"16"
"SAL-0014408";"2026-08-18";"MI-008";"7"
"SAL-0014409";"2026-08-18";"MI-009";"8"
"SAL-0014410";"2026-08-18";"MI-010";"8"
"SAL-0014411";"2026-08-18";"MI-011";"10"
"SAL-0014412";"2026-08-18";"MI-012";"4"
"SAL-0014413";"2026-08-18";"MI-013";"6"
"SAL-0014414";"2026-08-18";"MI-014";"8"
"SAL-0014415";"2026-08-18";"MI-015";"10"
"SAL-0014416";"2026-08-19";"MI-001";"25"
"SAL-0014417";"2026-08-19";"MI-002";"15"
"SAL-0014418";"2026-08-19";"MI-003";"19"
"SAL-0014419";"2026-08-19";"MI-004";"14"
"SAL-0014420";"2026-08-19";"MI-005";"16"
"SAL-0014421";"2026-08-19";"MI-006";"5"
"SAL-0014422";"2026-08-19";"MI-007";"18"
"SAL-0014423";"2026-08-19";"MI-008";"8"
"SAL-0014424";"2026-08-19";"MI-009";"13"
"SAL-0014425";"2026-08-19";"MI-010";"10"
"SAL-0014426";"2026-08-19";"MI-011";"13"
"SAL-0014427";"2026-08-19";"MI-012";"9"
"SAL-0014428";"2026-08-19";"MI-013";"12"
"SAL-0014429";"2026-08-19";"MI-014";"9"
"SAL-0014430";"2026-08-19";"MI-015";"12"
"SAL-0014431";"2026-08-20";"MI-001";"26"
"SAL-0014432";"2026-08-20";"MI-002";"19"
"SAL-0014433";"2026-08-20";"MI-003";"24"
"SAL-0014434";"2026-08-20";"MI-004";"7"
"SAL-0014435";"2026-08-20";"MI-005";"21"
"SAL-0014436";"2026-08-20";"MI-006";"14"
"SAL-0014437";"2026-08-20";"MI-007";"25"
"SAL-0014438";"2026-08-20";"MI-008";"11"
"SAL-0014439";"2026-08-20";"MI-009";"12"
"SAL-0014440";"2026-08-20";"MI-010";"12"
"SAL-0014441";"2026-08-20";"MI-011";"13"
"SAL-0014442";"2026-08-20";"MI-012";"8"
"SAL-0014443";"2026-08-20";"MI-013";"8"
"SAL-0014444";"2026-08-20";"MI-014";"11"
"SAL-0014445";"2026-08-20";"MI-015";"4"
"SAL-0014446";"2026-08-21";"MI-001";"23"
"SAL-0014447";"2026-08-21";"MI-002";"16"
"SAL-0014448";"2026-08-21";"MI-003";"15"
"SAL-0014449";"2026-08-21";"MI-004";"14"
"SAL-0014450";"2026-08-21";"MI-005";"22"
"SAL-0014451";"2026-08-21";"MI-006";"7"
"SAL-0014452";"2026-08-21";"MI-007";"13"
"SAL-0014453";"2026-08-21";"MI-008";"5"
"SAL-0014454";"2026-08-21";"MI-009";"5"
"SAL-0014455";"2026-08-21";"MI-010";"9"
"SAL-0014456";"2026-08-21";"MI-011";"9"
"SAL-0014457";"2026-08-21";"MI-012";"6"
"SAL-0014458";"2026-08-21";"MI-013";"12"
"SAL-0014459";"2026-08-21";"MI-014";"9"
"SAL-0014460";"2026-08-21";"MI-015";"0"
"SAL-0014461";"2026-08-22";"MI-001";"29"
"SAL-0014462";"2026-08-22";"MI-002";"28"
"SAL-0014463";"2026-08-22";"MI-003";"30"
"SAL-0014464";"2026-08-22";"MI-004";"21"
"SAL-0014465";"2026-08-22";"MI-005";"42"
"SAL-0014466";"2026-08-22";"MI-006";"15"
"SAL-0014467";"2026-08-22";"MI-007";"29"
"SAL-0014468";"2026-08-22";"MI-008";"15"
"SAL-0014469";"2026-08-22";"MI-009";"22"
"SAL-0014470";"2026-08-22";"MI-010";"16"
"SAL-0014471";"2026-08-22";"MI-011";"15"
"SAL-0014472";"2026-08-22";"MI-012";"22"
"SAL-0014473";"2026-08-22";"MI-013";"13"
"SAL-0014474";"2026-08-22";"MI-014";"14"
"SAL-0014475";"2026-08-22";"MI-015";"16"
"SAL-0014476";"2026-08-23";"MI-001";"29"
"SAL-0014477";"2026-08-23";"MI-002";"24"
"SAL-0014478";"2026-08-23";"MI-003";"26"
"SAL-0014479";"2026-08-23";"MI-004";"19"
"SAL-0014480";"2026-08-23";"MI-005";"24"
"SAL-0014481";"2026-08-23";"MI-006";"16"
"SAL-0014482";"2026-08-23";"MI-007";"18"
"SAL-0014483";"2026-08-23";"MI-008";"20"
"SAL-0014484";"2026-08-23";"MI-009";"10"
"SAL-0014485";"2026-08-23";"MI-010";"8"
"SAL-0014486";"2026-08-23";"MI-011";"14"
"SAL-0014487";"2026-08-23";"MI-012";"5"
"SAL-0014488";"2026-08-23";"MI-013";"8"
"SAL-0014489";"2026-08-23";"MI-014";"5"
"SAL-0014490";"2026-08-23";"MI-015";"8"
"SAL-0014491";"2026-08-24";"MI-001";"16"
"SAL-0014492";"2026-08-24";"MI-002";"16"
"SAL-0014493";"2026-08-24";"MI-003";"20"
"SAL-0014494";"2026-08-24";"MI-004";"13"
"SAL-0014495";"2026-08-24";"MI-005";"16"
"SAL-0014496";"2026-08-24";"MI-006";"4"
"SAL-0014497";"2026-08-24";"MI-007";"17"
"SAL-0014498";"2026-08-24";"MI-008";"8"
"SAL-0014499";"2026-08-24";"MI-009";"3"
"SAL-0014500";"2026-08-24";"MI-010";"3"
"SAL-0014501";"2026-08-24";"MI-011";"11"
"SAL-0014502";"2026-08-24";"MI-012";"7"
"SAL-0014503";"2026-08-24";"MI-013";"5"
"SAL-0014504";"2026-08-24";"MI-014";"9"
"SAL-0014505";"2026-08-24";"MI-015";"12"
"SAL-0014506";"2026-08-25";"MI-001";"20"
"SAL-0014507";"2026-08-25";"MI-002";"17"
"SAL-0014508";"2026-08-25";"MI-003";"17"
"SAL-0014509";"2026-08-25";"MI-004";"9"
"SAL-0014510";"2026-08-25";"MI-005";"19"
"SAL-0014511";"2026-08-25";"MI-006";"4"
"SAL-0014512";"2026-08-25";"MI-007";"4"
"SAL-0014513";"2026-08-25";"MI-008";"10"
"SAL-0014514";"2026-08-25";"MI-009";"4"
"SAL-0014515";"2026-08-25";"MI-010";"7"
"SAL-0014516";"2026-08-25";"MI-011";"11"
"SAL-0014517";"2026-08-25";"MI-012";"12"
"SAL-0014518";"2026-08-25";"MI-013";"11"
"SAL-0014519";"2026-08-25";"MI-014";"7"
"SAL-0014520";"2026-08-25";"MI-015";"3"
"SAL-0014521";"2026-08-26";"MI-001";"16"
"SAL-0014522";"2026-08-26";"MI-002";"15"
"SAL-0014523";"2026-08-26";"MI-003";"16"
"SAL-0014524";"2026-08-26";"MI-004";"13"
"SAL-0014525";"2026-08-26";"MI-005";"14"
"SAL-0014526";"2026-08-26";"MI-006";"13"
"SAL-0014527";"2026-08-26";"MI-007";"11"
"SAL-0014528";"2026-08-26";"MI-008";"9"
"SAL-0014529";"2026-08-26";"MI-009";"6"
"SAL-0014530";"2026-08-26";"MI-010";"10"
"SAL-0014531";"2026-08-26";"MI-011";"10"
"SAL-0014532";"2026-08-26";"MI-012";"10"
"SAL-0014533";"2026-08-26";"MI-013";"5"
"SAL-0014534";"2026-08-26";"MI-014";"7"
"SAL-0014535";"2026-08-26";"MI-015";"5"
"SAL-0014536";"2026-08-27";"MI-001";"19"
"SAL-0014537";"2026-08-27";"MI-002";"17"
"SAL-0014538";"2026-08-27";"MI-003";"24"
"SAL-0014539";"2026-08-27";"MI-004";"15"
"SAL-0014540";"2026-08-27";"MI-005";"19"
"SAL-0014541";"2026-08-27";"MI-006";"10"
"SAL-0014542";"2026-08-27";"MI-007";"13"
"SAL-0014543";"2026-08-27";"MI-008";"9"
"SAL-0014544";"2026-08-27";"MI-009";"4"
"SAL-0014545";"2026-08-27";"MI-010";"8"
"SAL-0014546";"2026-08-27";"MI-011";"9"
"SAL-0014547";"2026-08-27";"MI-012";"6"
"SAL-0014548";"2026-08-27";"MI-013";"6"
"SAL-0014549";"2026-08-27";"MI-014";"13"
"SAL-0014550";"2026-08-27";"MI-015";"10"
"SAL-0014551";"2026-08-28";"MI-001";"14"
"SAL-0014552";"2026-08-28";"MI-002";"23"
"SAL-0014553";"2026-08-28";"MI-003";"19"
"SAL-0014554";"2026-08-28";"MI-004";"12"
"SAL-0014555";"2026-08-28";"MI-005";"27"
"SAL-0014556";"2026-08-28";"MI-006";"10"
"SAL-0014557";"2026-08-28";"MI-007";"13"
"SAL-0014558";"2026-08-28";"MI-008";"3"
"SAL-0014559";"2026-08-28";"MI-009";"8"
"SAL-0014560";"2026-08-28";"MI-010";"12"
"SAL-0014561";"2026-08-28";"MI-011";"12"
"SAL-0014562";"2026-08-28";"MI-012";"5"
"SAL-0014563";"2026-08-28";"MI-013";"10"
"SAL-0014564";"2026-08-28";"MI-014";"6"
"SAL-0014565";"2026-08-28";"MI-015";"7"
"SAL-0014566";"2026-08-29";"MI-001";"34"
"SAL-0014567";"2026-08-29";"MI-002";"27"
"SAL-0014568";"2026-08-29";"MI-003";"25"
"SAL-0014569";"2026-08-29";"MI-004";"17"
"SAL-0014570";"2026-08-29";"MI-005";"29"
"SAL-0014571";"2026-08-29";"MI-006";"13"
"SAL-0014572";"2026-08-29";"MI-007";"21"
"SAL-0014573";"2026-08-29";"MI-008";"18"
"SAL-0014574";"2026-08-29";"MI-009";"14"
"SAL-0014575";"2026-08-29";"MI-010";"14"
"SAL-0014576";"2026-08-29";"MI-011";"13"
"SAL-0014577";"2026-08-29";"MI-012";"19"
"SAL-0014578";"2026-08-29";"MI-013";"17"
"SAL-0014579";"2026-08-29";"MI-014";"14"
"SAL-0014580";"2026-08-29";"MI-015";"22"
"SAL-0014581";"2026-08-30";"MI-001";"33"
"SAL-0014582";"2026-08-30";"MI-002";"33"
"SAL-0014583";"2026-08-30";"MI-003";"34"
"SAL-0014584";"2026-08-30";"MI-004";"21"
"SAL-0014585";"2026-08-30";"MI-005";"31"
"SAL-0014586";"2026-08-30";"MI-006";"18"
"SAL-0014587";"2026-08-30";"MI-007";"33"
"SAL-0014588";"2026-08-30";"MI-008";"23"
"SAL-0014589";"2026-08-30";"MI-009";"12"
"SAL-0014590";"2026-08-30";"MI-010";"15"
"SAL-0014591";"2026-08-30";"MI-011";"23"
"SAL-0014592";"2026-08-30";"MI-012";"24"
"SAL-0014593";"2026-08-30";"MI-013";"15"
"SAL-0014594";"2026-08-30";"MI-014";"14"
"SAL-0014595";"2026-08-30";"MI-015";"18"
"SAL-0014596";"2026-08-31";"MI-001";"24"
"SAL-0014597";"2026-08-31";"MI-002";"16"
"SAL-0014598";"2026-08-31";"MI-003";"16"
"SAL-0014599";"2026-08-31";"MI-004";"7"
"SAL-0014600";"2026-08-31";"MI-005";"6"
"SAL-0014601";"2026-08-31";"MI-006";"13"
"SAL-0014602";"2026-08-31";"MI-007";"14"
"SAL-0014603";"2026-08-31";"MI-008";"8"
